fromName,toName,value
Tholikkodu__Thiruvananthapuram,Kollayil__Thiruvananthapuram,28864
Tholikkodu__Thiruvananthapuram,Kottukal__Thiruvananthapuram,30058
Tholikkodu__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,35652
Tholikkodu__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,27216
Tholikkodu__Thiruvananthapuram,Madavoor__Thiruvananthapuram,32184
Tholikkodu__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,18641
Tholikkodu__Thiruvananthapuram,Manampoor__Thiruvananthapuram,31905
Tholikkodu__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,24289
Tholikkodu__Thiruvananthapuram,Manikkal__Thiruvananthapuram,16290
Tholikkodu__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,19987
Tholikkodu__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,22939
Tholikkodu__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,27060
Tholikkodu__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,7181
Tholikkodu__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,33948
Tholikkodu__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,8064
Tholikkodu__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,18262
Tholikkodu__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,26073
Tholikkodu__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,18809
Tholikkodu__Thiruvananthapuram,Ottoor__Thiruvananthapuram,33187
Tholikkodu__Thiruvananthapuram,Pallichal__Thiruvananthapuram,22260
Tholikkodu__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,35793
Tholikkodu__Thiruvananthapuram,Panavoor__Thiruvananthapuram,8116
Tholikkodu__Thiruvananthapuram,Pangod__Thiruvananthapuram,14726
Tholikkodu__Thiruvananthapuram,Parassala__Thiruvananthapuram,33615
Tholikkodu__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,24469
Tholikkodu__Thiruvananthapuram,Peringammala__Thiruvananthapuram,13854
Tholikkodu__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,24585
Tholikkodu__Thiruvananthapuram,Poovachal__Thiruvananthapuram,13281
Tholikkodu__Thiruvananthapuram,Poovar__Thiruvananthapuram,34501
Tholikkodu__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,20245
Tholikkodu__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,21734
Tholikkodu__Thiruvananthapuram,Pullampara__Thiruvananthapuram,13051
Tholikkodu__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,31586
Tholikkodu__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,20104
Tholikkodu__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,0
Tholikkodu__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,4884
Tholikkodu__Thiruvananthapuram,Vakkam__Thiruvananthapuram,33624
Tholikkodu__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,18485
Tholikkodu__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,39384
Tholikkodu__Thiruvananthapuram,Vellanad__Thiruvananthapuram,8498
Tholikkodu__Thiruvananthapuram,Vellarada__Thiruvananthapuram,25542
Tholikkodu__Thiruvananthapuram,Vembayam__Thiruvananthapuram,13850
Tholikkodu__Thiruvananthapuram,Venganoor__Thiruvananthapuram,27416
Tholikkodu__Thiruvananthapuram,Vettoor__Thiruvananthapuram,36977
Tholikkodu__Thiruvananthapuram,Vilappil__Thiruvananthapuram,13751
Tholikkodu__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,17870
Tholikkodu__Thiruvananthapuram,Vithura__Thiruvananthapuram,8277
Uzhamalakkal__Thiruvananthapuram,Amboori__Thiruvananthapuram,17909
Uzhamalakkal__Thiruvananthapuram,Anad__Thiruvananthapuram,7147
Uzhamalakkal__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,35032
Uzhamalakkal__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,21856
Uzhamalakkal__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,5940
Uzhamalakkal__Thiruvananthapuram,Aryanad__Thiruvananthapuram,5485
Uzhamalakkal__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,17466
Uzhamalakkal__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,23632
Uzhamalakkal__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,28373
Uzhamalakkal__Thiruvananthapuram,Azhoor__Thiruvananthapuram,27395
Uzhamalakkal__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,20160
Uzhamalakkal__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,38082
Uzhamalakkal__Thiruvananthapuram,Chenkal__Thiruvananthapuram,26961
Uzhamalakkal__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,35979
Uzhamalakkal__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,30756
Uzhamalakkal__Thiruvananthapuram,Edava__Thiruvananthapuram,43904
Uzhamalakkal__Thiruvananthapuram,Elakamon__Thiruvananthapuram,41815
Uzhamalakkal__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,31524
Uzhamalakkal__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,24530
Uzhamalakkal__Thiruvananthapuram,Kallara__Thiruvananthapuram,17961
Uzhamalakkal__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,18187
Uzhamalakkal__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,19852
Uzhamalakkal__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,27177
Uzhamalakkal__Thiruvananthapuram,Karakulam__Thiruvananthapuram,10295
Uzhamalakkal__Thiruvananthapuram,Karavaram__Thiruvananthapuram,30419
Uzhamalakkal__Thiruvananthapuram,Karode__Thiruvananthapuram,31305
Uzhamalakkal__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,29566
Uzhamalakkal__Thiruvananthapuram,Kattakada__Thiruvananthapuram,12280
Uzhamalakkal__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,30199
Uzhamalakkal__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,28259
Uzhamalakkal__Thiruvananthapuram,Kollayil__Thiruvananthapuram,24419
Uzhamalakkal__Thiruvananthapuram,Kottukal__Thiruvananthapuram,25175
Uzhamalakkal__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,30911
Uzhamalakkal__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,23113
Uzhamalakkal__Thiruvananthapuram,Madavoor__Thiruvananthapuram,34760
Uzhamalakkal__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,13757
Uzhamalakkal__Thiruvananthapuram,Manampoor__Thiruvananthapuram,32857
Uzhamalakkal__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,23894
Uzhamalakkal__Thiruvananthapuram,Manikkal__Thiruvananthapuram,16573
Uzhamalakkal__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,15220
Uzhamalakkal__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,23795
Uzhamalakkal__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,28943
Uzhamalakkal__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,11109
Uzhamalakkal__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,35870
Uzhamalakkal__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,6426
Uzhamalakkal__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,19585
Uzhamalakkal__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,21354
Uzhamalakkal__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,15100
Uzhamalakkal__Thiruvananthapuram,Ottoor__Thiruvananthapuram,34453
Uzhamalakkal__Thiruvananthapuram,Pallichal__Thiruvananthapuram,17385
Uzhamalakkal__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,38360
Uzhamalakkal__Thiruvananthapuram,Panavoor__Thiruvananthapuram,10413
Uzhamalakkal__Thiruvananthapuram,Pangod__Thiruvananthapuram,18668
Uzhamalakkal__Thiruvananthapuram,Parassala__Thiruvananthapuram,29245
Uzhamalakkal__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,27312
Uzhamalakkal__Thiruvananthapuram,Peringammala__Thiruvananthapuram,18717
Uzhamalakkal__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,20117
Uzhamalakkal__Thiruvananthapuram,Poovachal__Thiruvananthapuram,8919
Uzhamalakkal__Thiruvananthapuram,Poovar__Thiruvananthapuram,29695
Uzhamalakkal__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,19779
Uzhamalakkal__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,24037
Uzhamalakkal__Thiruvananthapuram,Pullampara__Thiruvananthapuram,14876
Uzhamalakkal__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,26782
Uzhamalakkal__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,16305
Uzhamalakkal__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,4884
Uzhamalakkal__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,0
Uzhamalakkal__Thiruvananthapuram,Vakkam__Thiruvananthapuram,34022
Uzhamalakkal__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,20621
Uzhamalakkal__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,40348
Uzhamalakkal__Thiruvananthapuram,Vellanad__Thiruvananthapuram,3615
Uzhamalakkal__Thiruvananthapuram,Vellarada__Thiruvananthapuram,22012
Uzhamalakkal__Thiruvananthapuram,Vembayam__Thiruvananthapuram,13135
Uzhamalakkal__Thiruvananthapuram,Venganoor__Thiruvananthapuram,22567
Uzhamalakkal__Thiruvananthapuram,Vettoor__Thiruvananthapuram,37613
Uzhamalakkal__Thiruvananthapuram,Vilappil__Thiruvananthapuram,8909
Uzhamalakkal__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,13079
Uzhamalakkal__Thiruvananthapuram,Vithura__Thiruvananthapuram,11322
Vakkam__Thiruvananthapuram,Amboori__Thiruvananthapuram,51187
Vakkam__Thiruvananthapuram,Anad__Thiruvananthapuram,27287
Vakkam__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,1364
Vakkam__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,14445
Vakkam__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,31298
Vakkam__Thiruvananthapuram,Aryanad__Thiruvananthapuram,39361
Vakkam__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,48216
Vakkam__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,46896
Vakkam__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,6337
Vakkam__Thiruvananthapuram,Azhoor__Thiruvananthapuram,8040
Vakkam__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,43481
Vakkam__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,7908
Vakkam__Thiruvananthapuram,Chenkal__Thiruvananthapuram,52549
Vakkam__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,3834
Vakkam__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,4528
Vakkam__Thiruvananthapuram,Edava__Thiruvananthapuram,11207
Vakkam__Thiruvananthapuram,Elakamon__Thiruvananthapuram,11185
Vakkam__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,2647
Vakkam__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,14190
Vakkam__Thiruvananthapuram,Kallara__Thiruvananthapuram,22037
Vakkam__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,52135
Vakkam__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,38502
Vakkam__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,48462
Vakkam__Thiruvananthapuram,Karakulam__Thiruvananthapuram,26182
Vakkam__Thiruvananthapuram,Karavaram__Thiruvananthapuram,8449
Vakkam__Thiruvananthapuram,Karode__Thiruvananthapuram,56321
Vakkam__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,50479
Vakkam__Thiruvananthapuram,Kattakada__Thiruvananthapuram,41955
Vakkam__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,15021
Vakkam__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,5855
Vakkam__Thiruvananthapuram,Kollayil__Thiruvananthapuram,52145
Vakkam__Thiruvananthapuram,Kottukal__Thiruvananthapuram,45579
Vakkam__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,54405
Vakkam__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,52915
Vakkam__Thiruvananthapuram,Madavoor__Thiruvananthapuram,15792
Vakkam__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,38626
Vakkam__Thiruvananthapuram,Manampoor__Thiruvananthapuram,4055
Vakkam__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,10812
Vakkam__Thiruvananthapuram,Manikkal__Thiruvananthapuram,17494
Vakkam__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,42384
Vakkam__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,10825
Vakkam__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,11258
Vakkam__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,28757
Vakkam__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,11097
Vakkam__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,27688
Vakkam__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,15739
Vakkam__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,47273
Vakkam__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,47200
Vakkam__Thiruvananthapuram,Ottoor__Thiruvananthapuram,6096
Vakkam__Thiruvananthapuram,Pallichal__Thiruvananthapuram,39570
Vakkam__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,16869
Vakkam__Thiruvananthapuram,Panavoor__Thiruvananthapuram,25786
Vakkam__Thiruvananthapuram,Pangod__Thiruvananthapuram,26170
Vakkam__Thiruvananthapuram,Parassala__Thiruvananthapuram,56752
Vakkam__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,17664
Vakkam__Thiruvananthapuram,Peringammala__Thiruvananthapuram,37587
Vakkam__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,48501
Vakkam__Thiruvananthapuram,Poovachal__Thiruvananthapuram,40525
Vakkam__Thiruvananthapuram,Poovar__Thiruvananthapuram,52212
Vakkam__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,14617
Vakkam__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,15758
Vakkam__Thiruvananthapuram,Pullampara__Thiruvananthapuram,21014
Vakkam__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,49999
Vakkam__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,27980
Vakkam__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,33624
Vakkam__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,34022
Vakkam__Thiruvananthapuram,Vakkam__Thiruvananthapuram,0
Vakkam__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,17183
Vakkam__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,7425
Vakkam__Thiruvananthapuram,Vellanad__Thiruvananthapuram,34706
Vakkam__Thiruvananthapuram,Vellarada__Thiruvananthapuram,53801
Vakkam__Thiruvananthapuram,Vembayam__Thiruvananthapuram,21036
Vakkam__Thiruvananthapuram,Venganoor__Thiruvananthapuram,41247
Vakkam__Thiruvananthapuram,Vettoor__Thiruvananthapuram,3890
Vakkam__Thiruvananthapuram,Vilappil__Thiruvananthapuram,35095
Vakkam__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,35518
Vakkam__Thiruvananthapuram,Vithura__Thiruvananthapuram,41178
Vamanpuram__Thiruvananthapuram,Amboori__Thiruvananthapuram,38518
Vamanpuram__Thiruvananthapuram,Anad__Thiruvananthapuram,13534
Vamanpuram__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,18507
Vamanpuram__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,14521
Vamanpuram__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,20607
Vamanpuram__Thiruvananthapuram,Aryanad__Thiruvananthapuram,25184
Vamanpuram__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,37509
Vamanpuram__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,40275
Vamanpuram__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,10872
Vamanpuram__Thiruvananthapuram,Azhoor__Thiruvananthapuram,14742
Vamanpuram__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,36530
Vamanpuram__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,18513
Vamanpuram__Thiruvananthapuram,Chenkal__Thiruvananthapuram,45035
Vamanpuram__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,17569
Vamanpuram__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,16173
Vamanpuram__Thiruvananthapuram,Edava__Thiruvananthapuram,24670
Vamanpuram__Thiruvananthapuram,Elakamon__Thiruvananthapuram,21957
Vamanpuram__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,14584
Vamanpuram__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,17463
Vamanpuram__Thiruvananthapuram,Kallara__Thiruvananthapuram,4854
Vamanpuram__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,38383
Vamanpuram__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,33256
Vamanpuram__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,42984
Vamanpuram__Thiruvananthapuram,Karakulam__Thiruvananthapuram,17469
Vamanpuram__Thiruvananthapuram,Karavaram__Thiruvananthapuram,10689
Vamanpuram__Thiruvananthapuram,Karode__Thiruvananthapuram,49288
Vamanpuram__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,45334
Vamanpuram__Thiruvananthapuram,Kattakada__Thiruvananthapuram,31571
Vamanpuram__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,9653
Vamanpuram__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,13053
Vamanpuram__Thiruvananthapuram,Kollayil__Thiruvananthapuram,43408
Vamanpuram__Thiruvananthapuram,Kottukal__Thiruvananthapuram,40314
Vamanpuram__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,48122
Vamanpuram__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,42950
Vamanpuram__Thiruvananthapuram,Madavoor__Thiruvananthapuram,14212
Vamanpuram__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,30300
Vamanpuram__Thiruvananthapuram,Manampoor__Thiruvananthapuram,14399
Vamanpuram__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,12322
Vamanpuram__Thiruvananthapuram,Manikkal__Thiruvananthapuram,7699
Vamanpuram__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,33359
Vamanpuram__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,7030
Vamanpuram__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,8591
Vamanpuram__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,12268
Vamanpuram__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,15463
Vamanpuram__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,15560
Vamanpuram__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,3480
Vamanpuram__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,39285
Vamanpuram__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,35546
Vamanpuram__Thiruvananthapuram,Ottoor__Thiruvananthapuram,15135
Vamanpuram__Thiruvananthapuram,Pallichal__Thiruvananthapuram,32716
Vamanpuram__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,17786
Vamanpuram__Thiruvananthapuram,Panavoor__Thiruvananthapuram,10439
Vamanpuram__Thiruvananthapuram,Pangod__Thiruvananthapuram,9137
Vamanpuram__Thiruvananthapuram,Parassala__Thiruvananthapuram,48306
Vamanpuram__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,7404
Vamanpuram__Thiruvananthapuram,Peringammala__Thiruvananthapuram,20411
Vamanpuram__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,39227
Vamanpuram__Thiruvananthapuram,Poovachal__Thiruvananthapuram,28966
Vamanpuram__Thiruvananthapuram,Poovar__Thiruvananthapuram,46335
Vamanpuram__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,10720
Vamanpuram__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,3446
Vamanpuram__Thiruvananthapuram,Pullampara__Thiruvananthapuram,5758
Vamanpuram__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,43620
Vamanpuram__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,23521
Vamanpuram__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,18485
Vamanpuram__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,20621
Vamanpuram__Thiruvananthapuram,Vakkam__Thiruvananthapuram,17183
Vamanpuram__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,0
Vamanpuram__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,21574
Vamanpuram__Thiruvananthapuram,Vellanad__Thiruvananthapuram,22713
Vamanpuram__Thiruvananthapuram,Vellarada__Thiruvananthapuram,42477
Vamanpuram__Thiruvananthapuram,Vembayam__Thiruvananthapuram,11380
Vamanpuram__Thiruvananthapuram,Venganoor__Thiruvananthapuram,36383
Vamanpuram__Thiruvananthapuram,Vettoor__Thiruvananthapuram,19801
Vamanpuram__Thiruvananthapuram,Vilappil__Thiruvananthapuram,25452
Vamanpuram__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,27801
Vamanpuram__Thiruvananthapuram,Vithura__Thiruvananthapuram,24985
Varkala(M)__Thiruvananthapuram,Amboori__Thiruvananthapuram,57864
Varkala(M)__Thiruvananthapuram,Anad__Thiruvananthapuram,33372
Varkala(M)__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,7258
Varkala(M)__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,21804
Varkala(M)__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,38136
Varkala(M)__Thiruvananthapuram,Aryanad__Thiruvananthapuram,45532
Varkala(M)__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,55241
Varkala(M)__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,54285
Varkala(M)__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,11983
Varkala(M)__Thiruvananthapuram,Azhoor__Thiruvananthapuram,15454
Varkala(M)__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,50845
Varkala(M)__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,3992
Varkala(M)__Thiruvananthapuram,Chenkal__Thiruvananthapuram,59911
Varkala(M)__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,4388
Varkala(M)__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,11935
Varkala(M)__Thiruvananthapuram,Edava__Thiruvananthapuram,3802
Varkala(M)__Thiruvananthapuram,Elakamon__Thiruvananthapuram,4677
Varkala(M)__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,9255
Varkala(M)__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,21605
Varkala(M)__Thiruvananthapuram,Kallara__Thiruvananthapuram,26256
Varkala(M)__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,58535
Varkala(M)__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,45913
Varkala(M)__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,55884
Varkala(M)__Thiruvananthapuram,Karakulam__Thiruvananthapuram,33188
Varkala(M)__Thiruvananthapuram,Karavaram__Thiruvananthapuram,10969
Varkala(M)__Thiruvananthapuram,Karode__Thiruvananthapuram,63714
